1572761433196183554,0.0
1572765246959521792,-1.0
1572770733335646208,0.0
1572771941697851392,0.0
1572774832642871296,-1.0
1572775492058755072,0.15
1572776341514383360,-1.0
1572778804321345542,0.65625
1572782251741708289,0.125
1572782369513377792,-0.1333333333333333
1572787035697463303,0.2
1572804149917650944,0.0181818181818181
1572806881529184257,-0.0666666666666666
1572814915018031104,0.0
1572815471518580738,0.0
1572823030610690048,-0.2936507936507936
1572830805818486784,0.0
1572834444511268865,0.375
1572855501385261057,0.0166666666666666
1572858656697290754,0.2
1572867485787131905,0.21875
1572891992098742272,0.1363636363636363
1572895403091042305,0.2388888888888889
1572896763425755137,0.0
1572901175816753152,0.1999999999999999
1572904166514601984,0.8
1572913383719915520,0.0
1572919047725142016,0.0
1572924375376228353,-0.05
1572928782742298630,0.5
1572936436281905153,0.0
1572937618026860544,0.0
1572940096491626498,0.0
1572949025669926918,0.05
1572952885276872710,0.6
1572954085866995712,0.5
1572957231968325632,0.6
1572959801402920963,0.3666666666666667
1572963360261701634,0.1666666666666666
1572967073185427456,0.2107142857142857
1572970316221251584,0.15
1572970902949883904,0.5
1572972042454204421,0.0
1572974754553815041,0.1032828282828282
1572974794001338369,0.8
1572979520713691136,0.0
1572979788633210881,0.0
1572981585061842944,0.5
1572982129885319168,0.4833333333333334
1572983847603638274,-0.008
1572987718824767489,0.0
1572990542299930627,0.0
1572996007998390273,-0.085
1572997011200446464,0.0333333333333333
1572998569254322178,0.45
1573002059020144642,0.5
1573003019733839874,0.2142857142857142
1573004247897370626,0.0882575757575757
1573004992776372224,0.0
1573005420167196672,0.0
1573007023276724224,0.2
1573007033477263365,0.0166666666666666
1573008929449455616,0.0
1573011641037639680,0.0
1573012322754252800,0.0
1573013209338224641,0.0
1573022165951082497,0.0
1573026731656892416,0.0
1573027038524764160,0.0
1573028199101091840,0.2
1573028544401539072,0.1666666666666666
1573031572240207873,0.3125
1573031993461407745,0.1363636363636363
1573040477288660993,-0.3999999999999999
1573053655158116358,0.0
1573054993271119872,0.0
1573056862681169920,0.1363636363636363
1573060381605785600,0.0431818181818181
1573060417827397634,-0.0133333333333333
1573062190235525121,0.2
1573062299098951681,0.0
1573064206793916416,0.45
1573066194852225026,0.1363636363636363
1573066252096270336,0.1
1573068204565413888,0.0
1573098552699473920,0.2333333333333333
1573101482899275778,0.25
1573102524315336704,0.1428571428571428
